customer_id,name,email,phone,address,city,country,segment
231,Amber White,johnsonsamantha@example.net,001-464-223-8223x552,24562 Dylan Brooks Apt. 540,Danielborough,Montenegro,online
232,Gregory Murphy,connor65@example.com,001-498-936-4950x926,720 Jennifer Courts Suite 306,West Joelburgh,Malawi,retail
233,Pugh-Ray,shawn99@example.org,(299)981-8923x71044,136 Coleman Ridges,South Jenniferhaven,Lao People's Democratic Republic,wholesale
234,Ryan-Johnson,thomasleah@example.com,+1-605-438-7518x953,039 Dennis Turnpike Suite 338,Port Anthonyland,Equatorial Guinea,online
235,Martin Ltd,pdaniel@example.net,841-404-2320x0865,48781 Kenneth Expressway,North Rachelmouth,Oman,online
236,Ethan Hurst,garystewart@example.net,+1-341-956-1731x2432,7617 Williams Islands,Lake Benjamin,Seychelles,enterprise
237,Kelly Nelson,nmoore@example.com,8695754132,150 David Parkways,North Brittany,Cameroon,online
238,Christine Marshall,elizabeth03@example.net,660.772.9430x62873,95197 Amanda Isle,Amyfort,Nigeria,online
239,Wilson Inc,thomascoleman@example.net,001-748-776-5612x806,10953 Raymond Creek,Patrickfurt,Latvia,enterprise
240,"Cohen, Austin and Webster",josephwilson@example.org,+1-628-981-0423x852,5450 Morris Plains Suite 980,Berryport,Dominican Republic,retail
241,"Alvarez, Rice and Choi",christy84@example.com,6602269095,219 Jacob Alley Suite 773,New Stephaniehaven,Turkmenistan,retail
242,Alejandro Booker,jamieashley@example.com,305.429.7925x384,132 Robinson Gateway Apt. 588,Kayleetown,Gabon,online
243,Henderson Group,gregory12@example.net,415-644-4850,101 Collier Course Apt. 713,Washingtonshire,Tanzania,online
244,Hall-Shepard,shelby46@example.org,637.220.4032x404,17856 Rachel Throughway,Jamesland,Falkland Islands (Malvinas),online
245,Andrew Moore,kingchristopher@example.org,868.566.7756x46983,09481 Romero Knoll,North Nicole,United Arab Emirates,retail
246,"Carlson, Watts and Kennedy",joneskevin@example.org,670.827.3924x67831,50882 Donald Greens Apt. 969,Yorkport,Saint Barthelemy,retail
247,Byrd-Henry,johnmoore@example.net,001-829-621-3324x061,56927 Livingston Burg Suite 695,South Christopher,Togo,online
248,Anna Hill,courtneyboyd@example.org,(958)602-5621,0440 Thomas Coves Suite 265,Mooreland,Trinidad and Tobago,retail
249,Jared Sanchez,gonzaleskevin@example.com,(805)831-3978x3747,7724 Patricia Extension,Hicksland,Christmas Island,online
250,"Vasquez, Gutierrez and Calhoun",andersonjill@example.org,(312)649-9877x99948,8127 Morales Course,West Robinside,Jamaica,online
251,Thomas PLC,rgordon@example.net,806-524-7165,1205 Rodriguez Turnpike Apt. 807,Gilmoreport,Kyrgyz Republic,enterprise
252,Smith-Fisher,bduarte@example.net,(533)362-7065,8956 Sharon Islands,Michellestad,Pakistan,retail
253,William Collins,jrobinson@example.com,+1-852-840-5004x510,58809 Carroll Row Suite 398,West Virginiahaven,Egypt,online
254,James Burns,danieljenkins@example.net,(860)728-9281x4989,917 Stephanie Lakes Suite 836,Lake Kimberlymouth,Dominican Republic,enterprise
255,Walker Group,xgill@example.com,693-747-4303x4267,1155 Hart Club Suite 096,Emilystad,Kazakhstan,retail
256,Atkinson-Butler,ruizamy@example.net,+1-961-947-3074x802,3019 Weber Ways,Randallstad,South Africa,retail
257,Edgar Watson,ledwards@example.net,+1-584-238-6844,414 Owens Ports Suite 573,West Cynthiamouth,Morocco,online
258,Day-Moreno,sarah13@example.net,8236276391,97687 Richardson Lodge Suite 718,Lake Sarahstad,Denmark,enterprise
259,Jeffrey Duke,wbarton@example.org,275-463-4406,91626 Oliver Manor,Martinmouth,Solomon Islands,online
260,"Flowers, Whitney and Lewis",nicolasclark@example.com,319.468.2436,67897 Robert Crest,Tammyshire,Benin,enterprise
261,Ramsey-Harrison,joneschristine@example.net,294.954.1646,0066 Mcintyre Plaza,Rebeccaton,Antigua and Barbuda,enterprise
262,John Valdez,zferguson@example.com,+1-622-322-0065x977,2018 Jason Heights Apt. 068,Charlesburgh,Bangladesh,wholesale
263,Ramirez Ltd,ebutler@example.net,8819796211,30465 Tina Locks,Cassandraside,Afghanistan,retail
264,"Craig, Bowen and Russell",rhoward@example.org,366.222.2086,30509 Greer Rapids,Toddborough,Uganda,wholesale
265,Andrea Adams,toddtracey@example.net,(647)640-7943,75666 Mariah Rapid Suite 213,East Brandy,Cocos (Keeling) Islands,retail
266,Smith-Stark,fpatrick@example.org,001-732-316-5808x726,388 Sarah Circle,West Matthewhaven,Benin,online
267,Julie Lopez,burkejohn@example.com,(901)585-9052,87656 Livingston Ferry,Danielhaven,Iceland,enterprise
268,Melissa Yu,david19@example.com,001-692-622-4924,661 Berry Fall,East Brian,Nauru,retail
269,Haynes-Ramirez,mjones@example.net,+1-325-359-1432,45605 William Centers Apt. 861,Casetown,Malta,enterprise
270,Gonzalez and Sons,scott32@example.com,(705)470-3659,0727 Carolyn Squares Suite 699,Port Chadmouth,Cambodia,retail
271,Crystal Williams,yramsey@example.com,367-227-0224,2108 Alexander Ford,North Kathryn,Uruguay,online
272,Torres and Sons,hoodjohn@example.com,253-911-8923,39729 Velasquez Pines,Spearsland,Cote d'Ivoire,retail
273,Turner and Sons,glambert@example.org,001-990-707-7964x277,3991 Rose Islands,Stacybury,British Virgin Islands,retail
274,Burton-Green,lindsey19@example.com,742-733-4402x588,88921 Davis Alley,Hillmouth,Ecuador,retail
275,Russell Hartman,zmitchell@example.net,7875254777,768 Miguel Curve,Thomasland,Sri Lanka,retail
276,Smith Ltd,mcguireedward@example.net,897.644.6931x68151,907 Cynthia Harbors,Darrenfurt,France,online
277,Allen Inc,bneal@example.org,+1-901-374-8425x246,64739 Kaylee Neck,Jamesside,Palau,online
278,"Harris, Swanson and Stuart",elizabeth51@example.org,531.469.5432,9355 Robert Parks Apt. 777,Port Brian,Denmark,retail
279,Chase-Shaw,donald16@example.net,+1-265-564-5539x284,6964 Benson Ville Suite 066,Edwardborough,Central African Republic,online
280,Sanders and Sons,oneillstacy@example.org,518-272-1398,05657 Elizabeth Plain,Estradachester,Saint Martin,retail
281,Roberto Jones,hensonjohn@example.net,001-664-906-9580x518,50318 Matthews Village Suite 163,East Tonya,Germany,retail
282,Thomas Walker,robertpetersen@example.net,3233521792,913 Lisa Islands,North Ericland,New Zealand,online
283,Martin Miller,omurillo@example.net,(705)662-3309x47976,6458 Cheryl Green,Francofort,Cote d'Ivoire,wholesale
284,Adam Walker,nelsoncory@example.net,(623)242-5301x2819,12952 Tony Stravenue,New Troyport,Bolivia,enterprise
285,Jason Butler,shannonsnyder@example.net,737-637-5143x535,222 Ellis Lodge Suite 009,Parkershire,Afghanistan,retail
286,Lucas Group,obriennathaniel@example.org,(814)718-5940x048,84695 Santiago Ranch Suite 697,Wardchester,United States Minor Outlying Islands,wholesale
287,Martin LLC,williamschristopher@example.net,622-490-4015x07629,21722 Brittany Forges,Granttown,Maldives,retail
288,Sean Miller,steven87@example.org,813-372-3073x5713,4978 Clark Way Suite 258,Mirandamouth,Gibraltar,wholesale
289,"Montgomery, Peterson and Edwards",montesjohn@example.org,238-872-4308x8486,144 Michael Valley Apt. 969,East Kimberly,Greenland,wholesale
290,Berry-Williams,stephanie08@example.net,7632958454,296 Allen Cape Suite 768,New Angelafurt,Mexico,online
291,Amy Davis,joshuaduarte@example.org,555.547.0142x950,368 Kevin Drives Apt. 104,Kennethshire,Mali,retail
292,Sandra Maxwell,paul65@example.org,893-209-6663x4916,577 Melissa Ports Apt. 455,Jamesburgh,Sri Lanka,retail
293,Kyle Sims,charlesmoore@example.org,001-208-211-0387x738,789 Michele Spurs Suite 870,Atkinschester,Malawi,retail
294,"Evans, Gonzalez and Gonzalez",hamiltonantonio@example.net,238.312.7249,54393 Bennett Road Suite 738,Johnmouth,Suriname,retail
295,Cassandra Richardson,davisrobin@example.org,+1-258-349-6200x3230,8601 Perez Knoll,Hannahstad,Guinea,retail
296,Mark Davis,ycharles@example.org,326-362-4436x7704,002 English River,East Sarashire,Lesotho,online
297,Yolanda Watkins,xadams@example.org,753.817.7910x5372,3373 Lee Inlet Apt. 900,North Garyburgh,Angola,retail
298,Joann Bennett,priceraymond@example.org,(695)678-7441x128,72742 Tina Road,Brianport,Tokelau,retail
299,"Cummings, Sweeney and Powers",ryanrodriguez@example.org,+1-468-949-8991x2638,45509 Allen Track Apt. 309,Williamshaven,Central African Republic,wholesale
300,Randall-Lozano,kara70@example.com,+1-673-844-4634x647,131 Alexis Tunnel Suite 221,West Nicoleshire,Guinea,online
301,"Jones, Gonzalez and Salinas",gcruz@example.net,+1-723-423-5113,4945 Smith Common,Moralesville,Azerbaijan,online
302,Martha Rivas MD,atkinsonjacob@example.net,641-742-3757,1733 Carlos Junction Suite 876,Shaneland,Syrian Arab Republic,online
303,Angel Myers,matthew17@example.org,+1-964-321-3601,2229 Rivera Courts Suite 516,Lauraville,Mexico,wholesale
304,Casey LLC,johnsonmark@example.org,909.842.0796x19909,913 Daniel Parks Apt. 878,West Sethview,Puerto Rico,retail
305,"Martinez, Abbott and Jones",ryan09@example.net,(467)788-5168x20385,401 Gould Heights Apt. 506,Christopherside,Micronesia,retail
306,Miller Ltd,ijoyce@example.com,848.808.5149,7169 Roberts Dam Apt. 134,Lake Paul,Congo,wholesale
307,"Maxwell, Reyes and Montgomery",odavis@example.net,+1-495-670-0168x4512,38789 Bradley Plain,West Jessicafurt,Yemen,retail
308,Kenneth Baxter,joanhenderson@example.net,(325)295-3762,27272 Ryan Mountain Suite 490,Sharonfort,Croatia,wholesale
309,Franklin Allen,nicholas08@example.net,830.968.2948x17049,427 Renee Cliff,Velezborough,Korea,online
310,"Mills, Ayers and Johnson",kthomas@example.net,001-988-282-3979x708,2424 Wright Cape,New Ashley,Sudan,retail
311,Steven Barajas,qdelgado@example.org,5923542709,034 Anthony Motorway,West Mackenzieside,Norway,online
312,Tara Francis,michael82@example.com,+1-659-886-8581x9748,8223 Krystal Locks Suite 250,Rickmouth,Bermuda,online
313,"Graves, Washington and Taylor",lisa88@example.com,3668124501,24181 Hannah Center,Sandersville,Angola,online
314,Bishop-Durham,rileywhite@example.com,+1-347-620-2063,92443 Brenda Summit,Adamstad,South Georgia and the South Sandwich Islands,wholesale
315,Michaela Mitchell,tmcgee@example.com,(947)227-3188,44620 Scott Heights Suite 719,Lake Samuelfort,Cook Islands,online
316,Sarah Jones,stephaniegarcia@example.org,281.536.6492x907,427 Melissa Forges,Douglasfort,Azerbaijan,online
317,Elizabeth Contreras,davidanderson@example.net,316.640.0489x524,456 Russell Locks,New Timothy,Suriname,retail
318,Pittman and Sons,cruzjohn@example.com,(899)679-4975x675,676 Walls Unions Suite 913,Jacquelineville,India,retail
319,"Moses, Blankenship and Lewis",kimberly21@example.com,001-245-232-4421x461,835 Mary Isle Apt. 983,Diazport,Iran,enterprise
320,Morris Ltd,herrerajeremy@example.com,(339)279-0057x834,5095 Diane Forest,Josephstad,Bouvet Island (Bouvetoya),online
321,Vanessa Johnson,gregory20@example.net,+1-785-495-0312x1559,97166 Morris Unions Apt. 601,North Debbietown,Costa Rica,online
322,Meagan Hernandez,james36@example.org,349-317-9216x5148,6872 Wilson Park,South Alexis,British Virgin Islands,online
323,Ronnie Dyer,bob35@example.com,+1-499-667-3131x2131,6662 Susan Square,Dudleyland,Grenada,online
324,Tiffany Scott,ssmith@example.com,001-512-505-8498x447,07481 Melissa Field Suite 333,Kerrview,Bahrain,online
325,Jonathan Nunez,yalvarado@example.com,+1-825-354-8386,58790 Smith Valleys,North Jacqueline,Nepal,enterprise
326,Mr. David Vega,paul36@example.com,(973)713-9628x6338,0112 Justin Vista Suite 939,New Jordan,United Arab Emirates,online
327,Ms. Nichole Hernandez,macknicole@example.com,001-296-804-0287x447,133 Porter Estate Apt. 442,West Kim,Iraq,retail
328,"Collins, Todd and Wright",elizabethvelasquez@example.net,(606)926-3823x9192,5456 Michelle Shore Apt. 868,Wardburgh,Lebanon,online
329,"Wiley, Howe and Wilson",catherinegutierrez@example.com,682-377-1959x1199,4477 Beth Crest,Michelleton,Saint Martin,wholesale
330,Salinas Group,hawkinstammy@example.org,+1-996-317-2588x2844,5591 Sara Way,Darrellville,North Macedonia,enterprise
331,Orr-Walton,lisa56@example.net,001-536-951-8370x470,250 Hartman Ferry,Lake Stephanietown,Vanuatu,online
332,Victoria Robertson,teresaho@example.net,+1-779-951-9624x5240,59199 Rowe Knolls,Port Gavin,Cape Verde,retail
333,Olson-Johnson,crystal84@example.com,+1-955-442-2054,98967 John Lakes,South Anthony,Norfolk Island,retail
334,Brianna Williams,alexandercharlene@example.net,(357)763-2951x662,748 Harris Haven Suite 030,South Phillip,Zimbabwe,online
335,Contreras-Brown,dsims@example.org,+1-775-484-0531x8865,876 Sean Mountain,Oliviaton,Algeria,wholesale
336,Ann Farmer,lindahayes@example.org,(217)919-9497x450,4407 Danielle Springs,Jeremyport,Italy,retail
337,Ryan Murphy,ian40@example.org,582.701.5811x308,16951 Lara Drive,West Mark,Sierra Leone,wholesale
338,Krista Henderson,vglover@example.org,866.670.8060x6050,1183 Andrea Harbor,Port Heidiville,Palestinian Territory,online
339,Amanda Oliver,james89@example.org,331-373-2461x55224,1481 Robert Plaza,Port Lynn,Heard Island and McDonald Islands,enterprise
340,"Robinson, Shah and Thompson",amandaatkinson@example.net,+1-696-988-5606x9456,319 Vasquez Shores,Riveraville,Cocos (Keeling) Islands,retail
341,Wheeler LLC,lori94@example.net,607.284.5784,07714 Holloway Spur,Lake Yolandaberg,Moldova,online
342,Benjamin Jones,seanconley@example.org,2813898137,47084 Wolfe Glen,Lesliebury,Singapore,online
343,Bailey Group,christopherwilcox@example.net,495-811-0945,216 Kelly Hills Suite 200,New Zoeside,San Marino,retail
344,"Dickson, Ruiz and Fisher",parkerstephen@example.com,(322)685-5693,4881 Jennifer Park,East Steven,Tokelau,retail
345,Garza PLC,youngsusan@example.com,511.502.5375,515 Connie Ports Suite 007,Sandrachester,Trinidad and Tobago,retail
346,Perez Group,garciatanya@example.org,907-260-5955,53776 Mendoza Gateway Apt. 549,Reyesfort,Slovenia,wholesale
347,Mark Lewis,ncombs@example.net,8578121662,3428 Desiree Greens,South Amber,Saint Vincent and the Grenadines,retail
348,Roberts-Colon,hosborn@example.net,489-393-2191x33044,534 Butler Ways Suite 044,Jacksontown,Togo,retail
349,Cohen-Todd,wendy16@example.org,566-541-7000,047 Yates Crescent Apt. 066,West Monicahaven,Anguilla,enterprise
350,"Saunders, Barnes and Buckley",jenniferestrada@example.org,+1-770-588-8072x4207,772 Nicholas Rapid,Hamptonfurt,Venezuela,retail
351,Manuel Wu,fbeltran@example.net,800-985-8549x14651,27195 Richard Orchard,New Robertton,Papua New Guinea,retail
352,Wagner-Hodge,btaylor@example.org,001-864-585-4713x325,130 Kevin Garden Suite 256,Lake Masonbury,Albania,online
353,Tiffany Walls,kschwartz@example.com,3467610106,1893 Audrey Plains,Nguyenchester,Hungary,online
354,Evans Inc,trananna@example.net,(403)874-3612x514,912 Brown Via,North Eric,South Africa,online
355,"Weber, Tyler and Lewis",cclark@example.net,(703)828-9795x7377,108 Wood Bypass Suite 259,Julieborough,Lithuania,wholesale
356,Edwin Miller,shelleymichael@example.net,755-322-5549x422,36325 Rice Meadows Apt. 333,North Michael,Bolivia,online
357,Rodriguez Inc,travismcmahon@example.net,(379)208-2135x22111,087 Nicole Ford,New Deniseland,Comoros,online
358,"Jacobs, Mccoy and Lawson",bshort@example.org,3826896818,58628 Nicole Land,West Tiffanyhaven,Singapore,retail
359,Dr. Kevin Mason,frussell@example.net,7248464423,409 Gina Mountains Apt. 290,Solomonview,Cameroon,online
360,Margaret Spencer,davissteven@example.net,001-883-763-9159,8140 Mary Plain Suite 545,South Shawn,Svalbard & Jan Mayen Islands,retail
361,Carrie Butler,jorgefleming@example.org,611.275.9661x44665,1070 Wilson Glens Apt. 223,Patriciashire,Israel,online
362,Gregory Cook,glenn95@example.org,+1-344-336-0488x486,5757 Mills Curve Suite 369,Lake Barryhaven,Mozambique,retail
363,Hahn-Crane,walkermichael@example.net,001-907-274-6743x340,5013 James Trail Suite 317,Lake Tommy,France,retail
364,Dominguez-Davis,jimmy40@example.org,(210)915-8526x3231,7884 Thomas Bypass Suite 420,North Aprilfurt,Tunisia,wholesale
365,Harrison Group,juliawilliams@example.net,+1-314-497-7418,51319 Fox Streets Apt. 763,Jasonview,Jersey,wholesale
366,Nicholas Patel,wwalsh@example.org,947-537-4571x47274,980 Jones Gateway,South Scott,Bosnia and Herzegovina,online
367,Ramsey LLC,joseph23@example.com,799.877.0414,64323 Elliott Bypass,Allenhaven,Kuwait,online
368,Gerald Green,benjamin04@example.org,909-897-9885,96667 Lynn Port,South Sandra,Peru,wholesale
369,Miguel Parrish,mperkins@example.org,001-397-289-2079x833,62408 Christopher Isle,Lake Tammy,Honduras,retail
370,Karen Golden,robert32@example.org,+1-750-754-6788x4880,4200 Amanda Port Apt. 343,Glennville,French Polynesia,retail
371,Diane Lowe,mccormickjohn@example.net,824.792.8840x969,85375 Gregory Drive Apt. 721,Lauraside,North Macedonia,retail
372,Aaron Rocha,josephpearson@example.org,(613)237-8006,2938 Nguyen Canyon Suite 932,North Haleyhaven,Burkina Faso,retail
373,Solis LLC,erin91@example.org,6613085570,4064 Nicholas Coves,New Derekburgh,France,retail
374,Michael Martin,bryan02@example.org,(732)313-9928,73502 Cory Grove Apt. 610,New Mackenzieshire,Guadeloupe,online
375,Tracey Smith,tshaw@example.net,(381)943-5194,6301 Daniel Harbor,Lake Daniel,Jordan,retail
376,Key-Miller,daniel04@example.net,+1-282-206-4562,273 Wang Drive,New Stanley,Holy See (Vatican City State),retail
377,"Warner, Williams and Lutz",nicholas67@example.net,001-516-271-2794x401,725 John Summit Apt. 497,South Elizabethtown,Indonesia,retail
378,Delacruz-Hicks,kcarey@example.org,4228854040,6845 Craig Underpass,Goodmanberg,Chad,retail
379,Deborah Wilson,russellkelly@example.net,001-998-327-8147x056,91269 Lee Gardens Apt. 453,New Kenneth,Cote d'Ivoire,retail
380,Brenda Guzman,jasonwilliams@example.net,(708)252-0564,4058 Kim Street,Christianfort,San Marino,online
381,Paula Townsend,kingnancy@example.net,+1-549-320-9545x5491,9494 Blankenship Ferry,East Claire,Montserrat,online
382,Stefanie Fritz,eric96@example.net,904.895.5094,63882 Alexander Stravenue Suite 925,East Danielhaven,Nauru,retail
383,James-Sanchez,nixonryan@example.com,(256)336-3004x335,4075 Higgins Port Suite 146,Brightmouth,Niger,wholesale
384,Christie Shelton,xburnett@example.com,641.261.6566x576,36558 Wilson Crescent Apt. 069,Stevensfurt,Netherlands Antilles,retail
385,Tracy Campbell,ohickman@example.com,936-692-8515x6283,4173 Holly Mall Apt. 107,Woodston,Heard Island and McDonald Islands,wholesale
386,Zachary Johnson,sarah16@example.net,001-954-898-0618x464,576 Patterson Villages,East Melissaborough,Panama,enterprise
387,Bianca Deleon,fwhite@example.org,+1-221-873-6656x673,2772 Robert Station,Jenkinsview,Kuwait,retail
388,Jenkins-Schwartz,afuller@example.com,6227612349,44917 Nelson Stravenue Apt. 614,North Bethmouth,Uruguay,retail
389,Hunt-Jones,jameslittle@example.org,203.731.5667x0533,838 Brown Port,Norrisport,Niger,retail
390,"Diaz, Figueroa and Miller",kirbyalexander@example.net,001-275-686-3804,61661 Lauren Locks Apt. 548,Jameschester,Benin,wholesale
